postId,Score,userId,ViewCount,CommentCount,Reputation,Views,UpVotes,DownVotes
43148,0,686,0,0,44152,7357,2156,82
43162,0,4505,0,0,25123,1245,582,4
43164,1,4505,0,2,25123,1245,582,4
43165,1,4505,0,1,25123,1245,582,4
43166,1,4505,0,3,25123,1245,582,4
43173,1,4505,0,2,25123,1245,582,4
43177,1,4505,0,1,25123,1245,582,4
43180,1,4505,0,1,25123,1245,582,4
43183,6,919,0,2,87393,20932,11273,779
43248,2,919,0,2,87393,20932,11273,779
43272,11,183,0,1,22625,4069,2496,45
43322,2,4505,0,1,25123,1245,582,4
43325,2,805,0,1,65272,5680,7035,143
43346,2,7290,0,6,37083,5554,8641,125
43349,1,7290,0,0,37083,5554,8641,125
43352,1,686,0,2,44152,7357,2156,82
43371,2,805,0,3,65272,5680,7035,143
43373,5,686,0,0,44152,7357,2156,82
43449,2,7290,0,0,37083,5554,8641,125
43485,4,686,0,0,44152,7357,2156,82
43486,1,686,0,0,44152,7357,2156,82
43526,5,805,0,0,65272,5680,7035,143
43565,3,686,0,1,44152,7357,2156,82
43592,4,919,0,4,87393,20932,11273,779
43644,1,686,0,7,44152,7357,2156,82
43646,1,686,0,2,44152,7357,2156,82
43774,2,686,0,1,44152,7357,2156,82
43839,1,7290,0,0,37083,5554,8641,125
43907,3,805,0,0,65272,5680,7035,143
43921,1,805,0,0,65272,5680,7035,143
43966,1,7290,0,0,37083,5554,8641,125
43973,2,4505,0,1,25123,1245,582,4
43993,0,183,0,0,22625,4069,2496,45
44057,1,686,0,1,44152,7357,2156,82
44059,6,4505,0,1,25123,1245,582,4
44061,3,4505,0,1,25123,1245,582,4
44075,1,686,0,0,44152,7357,2156,82
44121,0,7290,0,0,37083,5554,8641,125
44122,0,7290,0,0,37083,5554,8641,125
44142,6,919,0,6,87393,20932,11273,779
44150,4,686,0,0,44152,7357,2156,82
44152,1,805,0,1,65272,5680,7035,143
44164,4,7290,0,4,37083,5554,8641,125
44171,1,4505,0,1,25123,1245,582,4
44217,3,805,0,0,65272,5680,7035,143
44236,4,4505,0,0,25123,1245,582,4
44237,1,805,0,1,65272,5680,7035,143
44249,0,805,0,5,65272,5680,7035,143
44251,7,805,0,3,65272,5680,7035,143
44258,2,686,0,0,44152,7357,2156,82
44260,2,686,0,2,44152,7357,2156,82
44277,0,919,0,0,87393,20932,11273,779
44278,0,919,0,0,87393,20932,11273,779
44326,1,686,0,2,44152,7357,2156,82
44337,2,686,0,1,44152,7357,2156,82
44353,1,686,0,3,44152,7357,2156,82
44354,1,686,0,3,44152,7357,2156,82
44361,1,805,0,0,65272,5680,7035,143
44367,1,805,0,1,65272,5680,7035,143
44375,2,686,0,4,44152,7357,2156,82
44376,1,686,0,1,44152,7357,2156,82
44406,11,686,0,1,44152,7357,2156,82
44428,1,686,0,3,44152,7357,2156,82
44458,7,4505,0,0,25123,1245,582,4
44519,7,686,0,1,44152,7357,2156,82
44539,1,686,0,1,44152,7357,2156,82
44547,3,686,0,2,44152,7357,2156,82
44556,2,805,0,4,65272,5680,7035,143
44654,1,805,0,0,65272,5680,7035,143
44660,5,805,0,0,65272,5680,7035,143
44696,0,686,0,0,44152,7357,2156,82
44701,1,7290,0,0,37083,5554,8641,125
44764,3,686,0,0,44152,7357,2156,82
44802,1,686,0,0,44152,7357,2156,82
44810,0,7290,0,0,37083,5554,8641,125
44812,2,805,0,1,65272,5680,7035,143
44818,6,805,0,2,65272,5680,7035,143
44827,2,805,0,4,65272,5680,7035,143
44851,1,686,0,2,44152,7357,2156,82
44882,1,805,0,0,65272,5680,7035,143
44920,1,686,0,0,44152,7357,2156,82
44923,5,805,0,2,65272,5680,7035,143
44940,1,7290,0,0,37083,5554,8641,125
44959,10,7290,0,0,37083,5554,8641,125
44988,5,686,0,1,44152,7357,2156,82
45037,8,4505,0,4,25123,1245,582,4
45038,1,4505,0,7,25123,1245,582,4
45047,0,805,0,0,65272,5680,7035,143
45049,4,805,0,5,65272,5680,7035,143
45057,1,686,0,3,44152,7357,2156,82
45110,5,919,0,0,87393,20932,11273,779
45138,1,805,0,3,65272,5680,7035,143
45143,11,805,0,3,65272,5680,7035,143
45154,5,805,0,3,65272,5680,7035,143
45164,4,7290,0,3,37083,5554,8641,125
45196,0,7290,0,0,37083,5554,8641,125
45227,3,805,0,2,65272,5680,7035,143
45265,10,686,0,0,44152,7357,2156,82
45301,0,4505,0,2,25123,1245,582,4
45305,2,4505,0,2,25123,1245,582,4
45324,0,805,0,0,65272,5680,7035,143
45325,0,805,0,0,65272,5680,7035,143
45342,1,686,0,3,44152,7357,2156,82
45343,3,686,0,2,44152,7357,2156,82
45368,3,919,0,0,87393,20932,11273,779
45383,1,4505,0,0,25123,1245,582,4
45385,1,4505,0,0,25123,1245,582,4
45386,1,4505,0,0,25123,1245,582,4
45396,4,4505,0,1,25123,1245,582,4
45423,2,686,0,0,44152,7357,2156,82
45424,2,686,0,2,44152,7357,2156,82
45436,5,919,0,1,87393,20932,11273,779
45448,1,686,0,6,44152,7357,2156,82
45461,1,805,0,0,65272,5680,7035,143
45462,1,805,0,0,65272,5680,7035,143
45467,1,805,0,1,65272,5680,7035,143
45490,2,686,0,4,44152,7357,2156,82
45492,1,686,0,2,44152,7357,2156,82
45495,0,686,0,0,44152,7357,2156,82
45512,2,686,0,4,44152,7357,2156,82
45514,1,686,0,0,44152,7357,2156,82
45517,1,686,0,3,44152,7357,2156,82
45519,7,686,0,2,44152,7357,2156,82
45534,1,686,0,7,44152,7357,2156,82
45558,5,7290,0,0,37083,5554,8641,125
45568,1,930,0,0,31170,5529,10523,214
45573,3,686,0,6,44152,7357,2156,82
45634,1,7290,0,1,37083,5554,8641,125
45635,3,7290,0,0,37083,5554,8641,125
45690,2,805,0,0,65272,5680,7035,143
45697,5,686,0,1,44152,7357,2156,82
45698,1,686,0,0,44152,7357,2156,82
45753,2,7290,0,0,37083,5554,8641,125
45764,7,7290,0,2,37083,5554,8641,125
45771,3,7290,0,0,37083,5554,8641,125
45775,1,4505,0,0,25123,1245,582,4
45785,4,686,0,4,44152,7357,2156,82
45786,3,686,0,0,44152,7357,2156,82
45789,4,919,0,3,87393,20932,11273,779
45815,5,7290,0,1,37083,5554,8641,125
45832,2,686,0,3,44152,7357,2156,82
45834,2,686,0,1,44152,7357,2156,82
45868,6,4505,0,0,25123,1245,582,4
45869,0,686,0,2,44152,7357,2156,82
45879,5,919,0,0,87393,20932,11273,779
45891,3,805,0,0,65272,5680,7035,143
45931,6,919,0,7,87393,20932,11273,779
45936,4,919,0,6,87393,20932,11273,779
45941,3,4505,0,0,25123,1245,582,4
45970,2,686,0,7,44152,7357,2156,82
46017,4,805,0,1,65272,5680,7035,143
46023,1,686,0,0,44152,7357,2156,82
46111,2,686,0,4,44152,7357,2156,82
46133,0,686,0,0,44152,7357,2156,82
46146,7,4505,0,4,25123,1245,582,4
46147,0,7290,0,0,37083,5554,8641,125
46148,0,7290,0,0,37083,5554,8641,125
46255,1,4505,0,1,25123,1245,582,4
46267,7,805,0,4,65272,5680,7035,143
46274,0,686,0,1,44152,7357,2156,82
46275,8,686,0,0,44152,7357,2156,82
46297,1,686,0,0,44152,7357,2156,82
46323,3,686,0,2,44152,7357,2156,82
46324,1,686,0,3,44152,7357,2156,82
46331,1,686,0,3,44152,7357,2156,82
46335,7,686,0,4,44152,7357,2156,82
46338,3,4505,0,3,25123,1245,582,4
46341,3,4505,0,0,25123,1245,582,4
46342,6,4505,0,3,25123,1245,582,4
46343,5,4505,0,0,25123,1245,582,4
46346,1,4505,0,0,25123,1245,582,4
46347,2,4505,0,0,25123,1245,582,4
46353,1,805,0,4,65272,5680,7035,143
46381,5,686,0,3,44152,7357,2156,82
46398,1,4505,0,1,25123,1245,582,4
46399,4,919,0,3,87393,20932,11273,779
46407,4,919,0,0,87393,20932,11273,779
46411,3,686,0,0,44152,7357,2156,82
46412,5,919,0,5,87393,20932,11273,779
46435,3,686,0,1,44152,7357,2156,82
46445,3,919,0,4,87393,20932,11273,779
46533,2,686,0,2,44152,7357,2156,82
46539,10,805,0,0,65272,5680,7035,143
46541,1,805,0,0,65272,5680,7035,143
46542,3,805,0,3,65272,5680,7035,143
46546,2,7290,0,0,37083,5554,8641,125
46552,3,686,0,0,44152,7357,2156,82
46560,11,686,0,4,44152,7357,2156,82
46564,9,919,0,0,87393,20932,11273,779
46566,2,4505,0,0,25123,1245,582,4
46569,7,686,613,2,44152,7357,2156,82
46572,2,4505,0,1,25123,1245,582,4
46577,1,4505,0,0,25123,1245,582,4
46578,1,4505,0,0,25123,1245,582,4
46579,5,4505,0,4,25123,1245,582,4
46581,1,4505,0,0,25123,1245,582,4
46582,1,4505,0,0,25123,1245,582,4
46583,0,4505,0,0,25123,1245,582,4
46587,1,4505,0,0,25123,1245,582,4
46617,2,686,0,3,44152,7357,2156,82
46645,2,686,0,1,44152,7357,2156,82
46648,5,919,0,0,87393,20932,11273,779
46678,1,686,0,1,44152,7357,2156,82
46680,2,686,0,0,44152,7357,2156,82
46686,0,4505,0,1,25123,1245,582,4
46718,1,7290,0,0,37083,5554,8641,125
46724,0,7290,0,0,37083,5554,8641,125
46725,0,7290,0,0,37083,5554,8641,125
46726,0,7290,0,0,37083,5554,8641,125
46727,0,7290,0,0,37083,5554,8641,125
46732,0,7290,0,0,37083,5554,8641,125
46787,0,7290,0,0,37083,5554,8641,125
46790,1,805,0,0,65272,5680,7035,143
46793,1,686,0,1,44152,7357,2156,82
46834,1,7290,0,0,37083,5554,8641,125
46861,2,686,0,0,44152,7357,2156,82
46906,5,686,0,1,44152,7357,2156,82
46918,1,4505,0,0,25123,1245,582,4
46930,8,805,0,6,65272,5680,7035,143
46976,5,686,0,2,44152,7357,2156,82
46977,6,919,0,2,87393,20932,11273,779
46994,6,919,0,5,87393,20932,11273,779
46996,5,4505,0,0,25123,1245,582,4
47023,1,686,0,2,44152,7357,2156,82
47031,4,686,0,0,44152,7357,2156,82
47047,3,805,0,5,65272,5680,7035,143
47052,1,805,0,4,65272,5680,7035,143
47062,4,7290,0,0,37083,5554,8641,125
47081,2,686,0,1,44152,7357,2156,82
47109,0,686,0,0,44152,7357,2156,82
47144,2,686,0,1,44152,7357,2156,82
47180,9,919,0,6,87393,20932,11273,779
47188,2,4505,0,1,25123,1245,582,4
47254,1,686,0,6,44152,7357,2156,82
47289,7,805,0,0,65272,5680,7035,143
47326,4,919,0,3,87393,20932,11273,779
47368,4,686,0,0,44152,7357,2156,82
47375,1,805,0,1,65272,5680,7035,143
47386,1,805,0,0,65272,5680,7035,143
47409,3,686,0,1,44152,7357,2156,82
47410,1,686,0,1,44152,7357,2156,82
47471,3,919,0,7,87393,20932,11273,779
47522,2,686,0,4,44152,7357,2156,82
47538,1,4505,0,0,25123,1245,582,4
47540,1,4505,0,0,25123,1245,582,4
47596,4,686,0,0,44152,7357,2156,82
47673,0,686,0,0,44152,7357,2156,82
47709,3,930,0,0,31170,5529,10523,214
47735,4,805,0,0,65272,5680,7035,143
47800,4,919,0,2,87393,20932,11273,779
47829,1,7290,0,0,37083,5554,8641,125
47852,3,686,0,2,44152,7357,2156,82
47859,1,686,0,1,44152,7357,2156,82
47891,1,686,0,0,44152,7357,2156,82
47895,6,686,0,7,44152,7357,2156,82
47943,6,686,0,3,44152,7357,2156,82
47975,2,686,0,3,44152,7357,2156,82
47985,0,7290,0,0,37083,5554,8641,125
47986,0,7290,0,0,37083,5554,8641,125
47992,2,7290,0,1,37083,5554,8641,125
48002,0,7290,0,0,37083,5554,8641,125
48003,0,7290,0,0,37083,5554,8641,125
48004,4,805,0,1,65272,5680,7035,143
48020,0,805,0,0,65272,5680,7035,143
48039,6,919,0,7,87393,20932,11273,779
48082,1,686,0,0,44152,7357,2156,82
48103,2,686,0,3,44152,7357,2156,82
48108,2,805,0,2,65272,5680,7035,143
48126,8,919,0,2,87393,20932,11273,779
48137,9,7290,0,0,37083,5554,8641,125
48156,1,686,0,3,44152,7357,2156,82
48164,3,805,0,0,65272,5680,7035,143
48193,3,686,0,3,44152,7357,2156,82
48194,1,686,0,3,44152,7357,2156,82
48303,2,7290,0,0,37083,5554,8641,125
94,5,88,0,0,14082,3320,4235,126
99,7,88,0,1,14082,3320,4235,126
119,6,88,0,3,14082,3320,4235,126
140,7,88,0,0,14082,3320,4235,126
143,5,88,0,2,14082,3320,4235,126
167,10,159,0,4,18283,3781,1014,59
169,2,159,0,0,18283,3781,1014,59
171,8,159,0,0,18283,3781,1014,59
184,6,159,0,0,18283,3781,1014,59
229,10,159,0,2,18283,3781,1014,59
255,8,88,0,1,14082,3320,4235,126
275,5,88,0,0,14082,3320,4235,126
309,2,88,0,1,14082,3320,4235,126
337,1,88,0,4,14082,3320,4235,126
341,2,88,435,0,14082,3320,4235,126
343,3,88,0,0,14082,3320,4235,126
344,3,88,0,2,14082,3320,4235,126
358,6,88,0,4,14082,3320,4235,126
360,4,88,0,2,14082,3320,4235,126
380,3,88,0,0,14082,3320,4235,126
450,6,88,0,3,14082,3320,4235,126
462,8,88,0,0,14082,3320,4235,126
464,3,88,0,4,14082,3320,4235,126
494,6,88,0,2,14082,3320,4235,126
501,3,88,0,7,14082,3320,4235,126
505,5,88,0,0,14082,3320,4235,126
518,3,88,0,1,14082,3320,4235,126
526,7,88,466,0,14082,3320,4235,126
530,8,159,0,0,18283,3781,1014,59
531,4,159,0,0,18283,3781,1014,59
547,8,88,0,0,14082,3320,4235,126
559,5,88,0,0,14082,3320,4235,126
565,2,88,0,1,14082,3320,4235,126
574,0,88,0,2,14082,3320,4235,126
602,3,88,247,2,14082,3320,4235,126
605,1,88,0,1,14082,3320,4235,126
610,9,159,0,0,18283,3781,1014,59
615,2,88,0,3,14082,3320,4235,126
621,3,88,0,0,14082,3320,4235,126
625,4,159,0,2,18283,3781,1014,59
636,1,88,0,4,14082,3320,4235,126
654,5,88,0,0,14082,3320,4235,126
667,6,88,0,2,14082,3320,4235,126
733,3,88,0,4,14082,3320,4235,126
734,2,88,0,3,14082,3320,4235,126
759,3,88,0,2,14082,3320,4235,126
771,0,88,0,0,14082,3320,4235,126
792,4,88,0,0,14082,3320,4235,126
842,5,88,0,2,14082,3320,4235,126
850,0,88,0,1,14082,3320,4235,126
872,6,159,0,0,18283,3781,1014,59
883,3,159,0,0,18283,3781,1014,59
908,6,88,0,3,14082,3320,4235,126
910,3,88,0,6,14082,3320,4235,126
914,3,88,0,0,14082,3320,4235,126
930,1,88,0,2,14082,3320,4235,126
960,2,88,0,0,14082,3320,4235,126
1004,10,88,0,6,14082,3320,4235,126
1018,2,88,0,0,14082,3320,4235,126
1019,2,88,0,3,14082,3320,4235,126
1020,2,88,0,0,14082,3320,4235,126
1021,2,88,0,0,14082,3320,4235,126
1086,6,159,0,2,18283,3781,1014,59
1106,4,88,0,0,14082,3320,4235,126
1158,5,159,0,0,18283,3781,1014,59
1161,4,159,0,0,18283,3781,1014,59
1183,2,88,0,5,14082,3320,4235,126
1216,3,159,0,2,18283,3781,1014,59
1263,3,88,0,7,14082,3320,4235,126
1277,5,159,0,3,18283,3781,1014,59
1290,0,88,0,3,14082,3320,4235,126
1294,1,88,0,3,14082,3320,4235,126
1295,9,159,0,5,18283,3781,1014,59
1322,6,88,0,2,14082,3320,4235,126
1362,2,88,0,0,14082,3320,4235,126
1372,2,88,0,1,14082,3320,4235,126
1373,1,88,0,0,14082,3320,4235,126
1374,7,88,0,3,14082,3320,4235,126
1428,5,159,0,3,18283,3781,1014,59
1442,11,159,0,0,18283,3781,1014,59
1472,4,159,0,2,18283,3781,1014,59
1497,7,159,0,1,18283,3781,1014,59
1570,6,159,0,2,18283,3781,1014,59
1585,6,159,0,1,18283,3781,1014,59
1647,8,159,0,1,18283,3781,1014,59
1702,2,88,0,1,14082,3320,4235,126
1712,0,88,0,0,14082,3320,4235,126
1720,7,159,0,4,18283,3781,1014,59
1765,8,88,0,0,14082,3320,4235,126
1774,1,159,0,1,18283,3781,1014,59
1791,3,88,0,4,14082,3320,4235,126
1798,2,88,0,0,14082,3320,4235,126
1840,4,88,0,3,14082,3320,4235,126
1858,2,88,0,5,14082,3320,4235,126
1890,2,88,0,1,14082,3320,4235,126
1938,2,159,0,0,18283,3781,1014,59
1946,3,88,0,4,14082,3320,4235,126
1950,2,88,0,0,14082,3320,4235,126
1984,3,88,0,2,14082,3320,4235,126
2097,3,88,0,3,14082,3320,4235,126
2157,2,88,0,3,14082,3320,4235,126
2204,6,159,0,2,18283,3781,1014,59
2206,5,88,0,1,14082,3320,4235,126
2225,1,88,0,0,14082,3320,4235,126
2246,6,88,0,0,14082,3320,4235,126
2254,0,88,0,0,14082,3320,4235,126
2292,1,159,0,3,18283,3781,1014,59
2330,6,159,0,4,18283,3781,1014,59
2340,2,88,0,1,14082,3320,4235,126
2355,5,88,0,4,14082,3320,4235,126
2359,8,88,0,0,14082,3320,4235,126
2362,10,88,0,7,14082,3320,4235,126
2387,5,159,0,0,18283,3781,1014,59
2416,0,88,0,0,14082,3320,4235,126
2417,0,88,0,0,14082,3320,4235,126
2435,5,88,0,0,14082,3320,4235,126
2436,1,88,0,0,14082,3320,4235,126
2694,2,88,0,0,14082,3320,4235,126
2712,1,88,0,5,14082,3320,4235,126
2713,9,1307,0,1,4128,5025,600,10
2714,0,1307,0,0,4128,5025,600,10
2720,3,1307,0,0,4128,5025,600,10
2729,2,88,0,5,14082,3320,4235,126
2735,2,88,0,1,14082,3320,4235,126
2741,6,88,0,2,14082,3320,4235,126
2798,3,88,0,0,14082,3320,4235,126
2924,3,159,0,0,18283,3781,1014,59
3002,9,159,0,2,18283,3781,1014,59
3004,3,1307,0,0,4128,5025,600,10
3011,5,88,0,0,14082,3320,4235,126
3012,0,88,0,0,14082,3320,4235,126
3013,0,88,0,0,14082,3320,4235,126
3014,0,88,0,0,14082,3320,4235,126
3015,0,88,0,0,14082,3320,4235,126
3016,0,88,0,0,14082,3320,4235,126
3017,0,88,0,0,14082,3320,4235,126
3018,0,88,0,0,14082,3320,4235,126
3019,0,88,0,0,14082,3320,4235,126
3032,6,159,0,2,18283,3781,1014,59
3050,3,88,0,0,14082,3320,4235,126
3073,3,88,0,1,14082,3320,4235,126
3074,5,88,0,1,14082,3320,4235,126
3076,8,88,0,1,14082,3320,4235,126
3128,9,159,0,0,18283,3781,1014,59
3129,3,159,0,2,18283,3781,1014,59
3157,1,1307,0,2,4128,5025,600,10
3189,0,159,0,0,18283,3781,1014,59
3190,0,159,0,0,18283,3781,1014,59
3224,4,159,0,4,18283,3781,1014,59
3231,1,1307,0,0,4128,5025,600,10
3237,7,88,0,0,14082,3320,4235,126
3255,5,159,0,2,18283,3781,1014,59
3284,3,88,0,1,14082,3320,4235,126
3355,4,1307,0,1,4128,5025,600,10
3382,1,88,0,2,14082,3320,4235,126
3408,8,159,0,0,18283,3781,1014,59
3437,2,88,0,0,14082,3320,4235,126
3452,3,88,0,0,14082,3320,4235,126
3505,6,1307,0,7,4128,5025,600,10
3507,5,1307,0,4,4128,5025,600,10
3509,3,1307,0,0,4128,5025,600,10
3515,10,88,0,3,14082,3320,4235,126
3538,2,1307,0,5,4128,5025,600,10
3581,5,159,0,1,18283,3781,1014,59
3587,0,1307,0,1,4128,5025,600,10
3617,6,159,0,0,18283,3781,1014,59
3619,7,1307,0,2,4128,5025,600,10
3620,1,1307,0,0,4128,5025,600,10
3657,8,1307,0,4,4128,5025,600,10
3674,4,88,0,1,14082,3320,4235,126
3722,0,1307,0,0,4128,5025,600,10
3740,1,88,0,5,14082,3320,4235,126
3791,0,1307,0,2,4128,5025,600,10
3800,6,88,0,1,14082,3320,4235,126
3801,3,88,0,2,14082,3320,4235,126
3832,1,1307,0,0,4128,5025,600,10
3870,3,159,0,0,18283,3781,1014,59
3941,3,88,0,4,14082,3320,4235,126
3949,11,88,0,1,14082,3320,4235,126
3956,5,88,0,0,14082,3320,4235,126
3970,1,1307,0,4,4128,5025,600,10
3981,8,1307,0,4,4128,5025,600,10
4006,2,88,0,2,14082,3320,4235,126
4020,4,88,0,7,14082,3320,4235,126
4026,1,88,0,2,14082,3320,4235,126
4031,8,1307,0,0,4128,5025,600,10
4064,10,88,0,4,14082,3320,4235,126
4070,3,1307,0,6,4128,5025,600,10
4096,6,159,0,0,18283,3781,1014,59
4103,8,159,0,0,18283,3781,1014,59
4143,3,1307,0,5,4128,5025,600,10
4149,6,159,0,6,18283,3781,1014,59
4152,2,1307,0,2,4128,5025,600,10
4156,3,159,0,4,18283,3781,1014,59
4197,3,1307,0,0,4128,5025,600,10
4225,3,1307,380,5,4128,5025,600,10
4372,4,159,0,2,18283,3781,1014,59
4378,5,159,0,2,18283,3781,1014,59
4415,3,159,0,6,18283,3781,1014,59
4433,3,159,0,1,18283,3781,1014,59
4438,3,88,0,6,14082,3320,4235,126
4481,5,88,0,0,14082,3320,4235,126
4490,9,159,0,4,18283,3781,1014,59
4562,4,88,0,2,14082,3320,4235,126
4576,9,1307,0,1,4128,5025,600,10
4586,6,159,0,7,18283,3781,1014,59
4587,3,88,0,4,14082,3320,4235,126
4694,2,1307,379,0,4128,5025,600,10
4714,5,88,0,0,14082,3320,4235,126
4845,4,88,0,7,14082,3320,4235,126
4847,2,88,0,0,14082,3320,4235,126
4874,1,88,0,0,14082,3320,4235,126
4880,4,88,0,0,14082,3320,4235,126
4990,4,1307,0,2,4128,5025,600,10
5094,4,88,0,1,14082,3320,4235,126
5099,7,88,0,1,14082,3320,4235,126
5113,3,88,0,3,14082,3320,4235,126
5176,5,159,0,4,18283,3781,1014,59
5177,4,159,0,2,18283,3781,1014,59
5180,0,1307,0,1,4128,5025,600,10
5213,6,2116,246,0,18088,3899,3274,43
5237,1,1307,0,0,4128,5025,600,10
5243,0,88,0,2,14082,3320,4235,126
5248,2,2116,0,1,18088,3899,3274,43
5251,1,2116,0,0,18088,3899,3274,43
5257,4,2116,0,2,18088,3899,3274,43
5272,1,2116,0,3,18088,3899,3274,43
5273,7,2116,0,2,18088,3899,3274,43
5276,1,2116,0,0,18088,3899,3274,43
5291,4,2116,0,0,18088,3899,3274,43
5302,4,2116,0,1,18088,3899,3274,43
5379,7,88,0,1,14082,3320,4235,126
5393,1,1307,0,4,4128,5025,600,10
5427,6,2116,0,0,18088,3899,3274,43
5428,10,2116,0,2,18088,3899,3274,43
5471,6,2116,0,2,18088,3899,3274,43
5489,3,2116,0,0,18088,3899,3274,43
5496,7,159,0,1,18283,3781,1014,59
5497,3,159,0,2,18283,3781,1014,59
5498,4,159,0,2,18283,3781,1014,59
5503,3,1307,246,4,4128,5025,600,10
5551,2,2116,0,3,18088,3899,3274,43
5553,5,2116,0,2,18088,3899,3274,43
5554,5,2116,0,6,18088,3899,3274,43
5574,1,88,0,0,14082,3320,4235,126
5575,6,88,0,1,14082,3320,4235,126
5589,2,2116,0,3,18088,3899,3274,43
5646,3,2116,0,3,18088,3899,3274,43
5648,3,88,0,2,14082,3320,4235,126
5649,2,2116,0,0,18088,3899,3274,43
5658,5,2116,0,0,18088,3899,3274,43
5679,3,2116,0,1,18088,3899,3274,43
5688,5,2116,0,0,18088,3899,3274,43
5692,4,1307,0,1,4128,5025,600,10
5694,1,2116,0,1,18088,3899,3274,43
5701,5,88,0,0,14082,3320,4235,126
5702,7,2116,0,0,18088,3899,3274,43
5736,2,2116,0,4,18088,3899,3274,43
5737,7,2116,0,0,18088,3899,3274,43
5770,2,1307,0,5,4128,5025,600,10
5779,1,2116,0,7,18088,3899,3274,43
5805,2,2116,0,0,18088,3899,3274,43
5830,8,159,0,2,18283,3781,1014,59
5857,3,2116,0,3,18088,3899,3274,43
5878,3,2116,0,6,18088,3899,3274,43
5904,5,1307,0,5,4128,5025,600,10
5915,6,2116,0,3,18088,3899,3274,43
5944,2,1307,0,1,4128,5025,600,10
6002,3,2116,0,1,18088,3899,3274,43
6009,5,2116,0,5,18088,3899,3274,43
6029,2,88,0,0,14082,3320,4235,126
6030,7,88,0,4,14082,3320,4235,126
6100,4,88,0,5,14082,3320,4235,126
6105,5,2116,0,3,18088,3899,3274,43
6106,4,2116,0,1,18088,3899,3274,43
6115,1,1307,0,0,4128,5025,600,10
6116,3,1307,0,0,4128,5025,600,10
6121,1,2116,0,1,18088,3899,3274,43
6136,0,88,0,0,14082,3320,4235,126
6137,0,88,0,0,14082,3320,4235,126
6145,3,2116,0,3,18088,3899,3274,43
6161,3,88,0,2,14082,3320,4235,126
6166,6,2116,0,6,18088,3899,3274,43
6175,5,2116,0,3,18088,3899,3274,43
6201,5,2116,0,7,18088,3899,3274,43
6207,9,1307,0,6,4128,5025,600,10
6233,4,2116,0,2,18088,3899,3274,43
6248,2,2116,0,4,18088,3899,3274,43
6258,3,1307,0,1,4128,5025,600,10
6273,1,88,0,1,14082,3320,4235,126
6305,5,2116,0,5,18088,3899,3274,43
6332,10,159,0,5,18283,3781,1014,59
6383,9,2116,0,1,18088,3899,3274,43
6406,2,2116,0,4,18088,3899,3274,43
6416,1,2116,0,2,18088,3899,3274,43
6419,3,88,0,1,14082,3320,4235,126
6439,1,2116,0,1,18088,3899,3274,43
6449,7,2116,0,7,18088,3899,3274,43
6451,1,88,0,0,14082,3320,4235,126
6471,5,2116,0,1,18088,3899,3274,43
6488,4,2116,0,1,18088,3899,3274,43
6508,3,2116,0,1,18088,3899,3274,43
6509,2,2116,0,0,18088,3899,3274,43
6512,8,2116,0,2,18088,3899,3274,43
6522,4,2116,0,0,18088,3899,3274,43
6593,5,1307,0,3,4128,5025,600,10
6595,0,88,0,2,14082,3320,4235,126
6620,5,2116,0,4,18088,3899,3274,43
6667,3,2116,0,1,18088,3899,3274,43
6676,5,2116,0,2,18088,3899,3274,43
6682,3,2116,0,5,18088,3899,3274,43
6690,4,1307,267,1,4128,5025,600,10
6691,3,2116,0,3,18088,3899,3274,43
6701,7,2970,0,1,13647,5441,2468,212
6718,3,2116,0,5,18088,3899,3274,43
6719,2,2116,0,3,18088,3899,3274,43
6722,3,2116,0,2,18088,3899,3274,43
6724,4,2970,0,0,13647,5441,2468,212
6735,8,2970,0,3,13647,5441,2468,212
6739,6,2116,0,4,18088,3899,3274,43
6775,5,2116,0,5,18088,3899,3274,43
6781,11,2116,0,4,18088,3899,3274,43
6793,2,2970,0,0,13647,5441,2468,212
6799,1,2116,0,2,18088,3899,3274,43
6808,3,1307,0,4,4128,5025,600,10
6837,1,2116,0,0,18088,3899,3274,43
6858,7,2116,0,6,18088,3899,3274,43
6861,2,2116,0,0,18088,3899,3274,43
6863,2,2116,0,0,18088,3899,3274,43
6869,8,1307,0,1,4128,5025,600,10
6895,2,2116,0,0,18088,3899,3274,43
6941,7,1307,0,4,4128,5025,600,10
6948,8,2970,0,1,13647,5441,2468,212
6953,7,2116,0,5,18088,3899,3274,43
6959,5,2116,0,2,18088,3899,3274,43
6961,2,2116,0,1,18088,3899,3274,43
6973,7,159,0,3,18283,3781,1014,59
6977,10,2970,0,5,13647,5441,2468,212
6984,3,2116,0,6,18088,3899,3274,43
6991,3,2116,0,2,18088,3899,3274,43
7008,11,2970,0,5,13647,5441,2468,212
7010,1,1307,0,1,4128,5025,600,10
7021,1,1307,0,1,4128,5025,600,10
7038,4,159,0,1,18283,3781,1014,59
7081,6,2116,0,0,18088,3899,3274,43
7083,6,2116,0,1,18088,3899,3274,43
7091,5,2116,0,0,18088,3899,3274,43
7147,5,2116,0,2,18088,3899,3274,43
7168,6,2970,0,2,13647,5441,2468,212
7215,0,88,0,2,14082,3320,4235,126
7222,2,88,0,1,14082,3320,4235,126
7280,2,2116,0,1,18088,3899,3274,43
7296,6,2970,0,2,13647,5441,2468,212
7304,9,88,0,1,14082,3320,4235,126
7323,6,1307,0,4,4128,5025,600,10
7324,4,88,0,0,14082,3320,4235,126
